SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-0.4255574307322131,0.6040988884107574,-0.21579440775544503,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1.124412022576205,-0.5139088234974752,0.27125815568522776,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0.10469527697856156,1.3976847196313336,0.6443318494409569,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1597534875625164,-0.5205636313064529,-0.9149395199138878,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.613876060463074,-1.4672100421335132,-0.3380135080422495,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,-1.2821194970342338,0.8120616324413066,-0.9673034386451813,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.5479234402039304,0.1565630632570153,-0.3936735190142876,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,-1.1189648177386107,0.6639921586915555,-0.8239234261727975,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
0,-0.30319142126049586,-0.9930549857438609,-0.6354308978987577,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-1.1597534875625164,0.3478887877651206,-0.8579610720455519,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.5322987208152625,-1.500484081178401,-0.3923111342214465,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0.10469527697856156,-0.5222273332586972,-0.2587095287299378,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,-0.5887121100278361,0.34955248971736536,-0.39989214637515874,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.8742327987951762,-1.4755285518947352,-0.9252672756015538,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-1.2413308272103278,0.16987267887497062,-0.9392866545988534,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0836233527522994,-1.517121100700845,-0.4823823481868567,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.613876060463074,0.7920972090143741,1.8506576616568853,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0.4717933053937132,1.4941794328615081,1.129472679381998,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
1,-0.5887121100278361,-0.550510266446852,-0.6502633129821078,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.3902159657459017,1.1497931287469187,0.8120370226500351,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
0,-1.2005421573864221,-1.4871744655604457,-0.9843112746074228,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,-0.7926554591473648,0.18484599644517027,-0.6333873207094962,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2821194970342338,-1.4855107636082014,-0.997649461208302,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,0.4717933053937132,-0.36417564779547973,0.03738942423027263,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
0,-0.7518667893234591,0.15822676520926007,-0.6016129915087196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.0428346829283937,-1.4771922538469795,-0.4829536708419191,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,-0.6702894496756475,0.6606647547870669,-0.41318638507949473,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.5071347703800245,1.0183606745196117,-0.16441931669637472,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,-1.2821194970342338,-0.34587492632079153,-0.9825973066422357,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1.5730873906391682,1.417649143058266,2.3833940635542765,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.6702894496756475,0.13992604373457135,-0.5302855554190096,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1.613876060463074,0.901901537862504,1.8388137035384764,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.6349479846893362,1.3427825552072685,1.1897472194910783,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0.9612573432805821,0.825371248059262,1.170168431581056,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0.10469527697856156,-1.4688737440857575,-0.6813784237347354,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0.10469527697856156,0.88526451834006,0.4157588395194647,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
0,0.512581975217619,-1.31082205862254,-0.5138710160601021,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.9204686734566764,0.33624287409941,0.8453715021780972,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
0,1.0428346829283937,0.00017507974604262936,0.6614715290928281,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0.5941593148654305,0.003502483650531228,0.2591065622910165,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,1.450721381167451,0.797088314871107,1.6886437410501594,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.017670732493155674,1.1298287053199858,0.35126530134223144,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.4717933053937132,0.9817592315702351,0.8811670639125823,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,1.4099327113435454,0.9900777413314571,1.665043720606429,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-0.8742327987951762,0.3146147487202327,-0.6399355572944418,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.078176147914705,0.13992604373457135,-0.8153755602951335,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.078176147914705,-0.5355369488766525,-0.8758698398869301,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.8334441289712705,-0.2859816560399934,-0.7302704586391116,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1.0428346829283937,0.2064741218243471,0.8828590579294975,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
0,-1.078176147914705,-0.13292107643350912,-0.8245606706726748,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.9612573432805821,-0.11961146081555403,0.46429929125149483,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
1,-0.017670732493155674,0.8802734124833267,0.2664238870654692,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,-0.9965988082668935,-1.4938292733694234,-0.9443186887530567,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0.10469527697856156,1.0166969725673674,0.5202229896027925,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.7110781194995532,0.7089121114021544,-0.44832272836583065,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,0.6757366545132419,0.08336017735826233,0.44674210658246255,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0.9204686734566764,0.9934051452359457,1.3121860592605992,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,-0.5071347703800245,0.7920972090143741,-0.2324286865970687,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-0.8334441289712705,-1.5154573987486004,-0.9101491991906725,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.09924807214096716,-1.3158131644792732,-0.6886737745609166,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1.3691440415196396,1.1947130814575173,1.9338949777098184,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-1.2821194970342338,-1.0413023423589483,-0.9917824170197769,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-0.6295007798517418,-1.3241316742404952,-0.8383163622907149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.0373874780907992,0.154899361304771,-0.777426551630029,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.09924807214096716,0.6839565821184885,0.09652131902922809,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1.4915100509913568,1.2995263044489143,2.2662069974216745,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.3086386260980903,-0.32091939703712563,-0.06641550740490627,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-1.2821194970342338,-1.5071388889873785,-0.9979351225358333,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
1,-1.1597534875625164,0.9934051452359457,-0.8209129952595842,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.8388913338088649,0.6556736489303335,0.9490226161753746,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0,1.613876060463074,-1.3757064347600716,-0.248909147800791,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0.0639066071546558,1.346109959111757,0.5494922887006032,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.5730873906391682,-1.327459078144984,-0.23614228385497413,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.2005421573864221,-0.49061699616605386,-0.9326505222208212,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.7518667893234591,0.38449023071449756,-0.5154091924391162,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.5322987208152625,1.201367889266495,2.107379299314335,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,-1.1597534875625164,-1.1444518633981007,-0.9545146007510928,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.8334441289712705,-1.4771922538469795,-0.8942620345902842,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,1.4915100509913568,1.0133695686628783,1.798205847132505,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-1.1597534875625164,-1.46221893627678,-0.9689734587138252,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,0.7165253243371477,0.18650969839741458,0.5257604245672431,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
0,1.5322987208152625,0.5259048966552711,1.4624219435937313,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0.5533706450415247,0.6623284567393112,0.7332823920445141,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.4717933053937132,-1.1494429692548338,-0.40898936095961347,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.5730873906391682,-1.3257953761927397,-0.18309717272725998,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.1454839468024673,0.4759938380879392,0.24814156210347313,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,-1.2821194970342338,0.17153638082721492,-0.9757634087297588,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-1.2413308272103278,-1.5187848026530892,-0.9853001022796462,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2005421573864221,0.1798548905884369,-0.9096877462769682,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.8334441289712705,-0.4639977649301434,-0.740334526947518,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,1.613876060463074,1.725434004223479,2.6310404605755426,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,1.4915100509913568,0.2929866233410559,1.1406793930005292,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-1.2821194970342338,0.16820897692272632,-0.9758073566263021,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.2821194970342338,-1.3257953761927397,-0.9955399621742255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.3439800910844016,-1.3540783093808941,-0.7388842463615904,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.4255574307322131,-0.854967723707576,-0.63303573753715,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.05845940231706142,0.6606647547870669,0.14198541800323008,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,-0.8742327987951762,1.006714760853901,-0.5681027203944843,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,-0.18082541178877864,0.8386808636772168,0.13563494695272899,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
0,0.6349479846893362,-0.8483129158985986,-0.1369738553051092,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1.0428346829283937,0.49595826151487177,0.9829064444102279,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.18082541178877864,-1.508802590939623,-0.7675602488560672,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,-1.1189648177386107,0.6357092255034009,-0.8198802196908176,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0.7165253243371477,-1.5154573987486004,-0.552567138966442,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1.450721381167451,1.2928714966399366,2.0871412929561646,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.8388913338088649,-0.5388643527811411,0.09003900428909731,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.46634610055611886,1.2961989005444252,-0.033103001825115545,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,-0.6295007798517418,0.3212695565292104,-0.47223038408536383,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,-0.9558101384429878,0.6706469665005331,-0.6784778625628803,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.7573139941610534,-1.4954929753216677,-0.5544349245695306,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,1.2059893622240165,0.8054068246323289,1.4625757612316328,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-0.38476876090830736,0.7837786992531521,-0.07021700045589806,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1.5730873906391682,-1.4655463401812687,-0.32986117323347486,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1.613876060463074,1.354428468872979,2.325360866168902,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,1.5730873906391682,0.8702912007698604,1.7594218284330787,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,-0.18082541178877864,0.8769460085788381,0.08496302223835096,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0,-1.2821194970342338,0.1499082554480381,-0.9760490700572899,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.5533706450415247,-0.8865780608002196,-0.23510950828620758,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,-0.6295007798517418,0.9251933651939256,-0.32234608292457756,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,-0.6702894496756475,0.010157291459508899,-0.5480185316742148,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1.124412022576205,1.015033270615123,1.5477028368359262,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,-1.2821194970342338,0.5092678771328271,-0.971302697230618,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.9612573432805821,1.1863945716962954,1.417155610154174,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,-0.017670732493155674,1.2130138029322055,0.45906949156284693,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.017670732493155674,1.0416525018510332,0.39248842829980884,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-0.8742327987951762,-0.7751100299998451,-0.7997301091257332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
0,-0.7926554591473648,-1.3440960976674279,-0.8555439377356726,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1.4915100509913568,1.0898998584661208,1.95709946708466,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
0,0.2678499562741845,-0.976417966221417,-0.4312050226622311,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.05845940231706142,0.9850866354747237,0.302746823558473,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.3691440415196396,0.3229332584814547,1.1022469574734486,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
1,-0.2216140816126844,0.6989298996886881,-0.030861659101409353,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
0,-1.2413308272103278,-1.4838470616559571,-0.9888598818996501,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,-0.26240275143659014,0.6673195625960445,-0.052989425010940436,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,0.7981026639849592,0.8885919222445486,1.0272718459706482,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0,0.023117937330750068,-1.3440960976674279,-0.6812026321485625,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
0,-1.2821194970342338,0.16820897692272632,-0.9758073566263021,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,1.3691440415196396,-1.3124857605747844,-0.2598082261435193,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-0.4255574307322131,0.4759938380879392,-0.24064694325065822,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-1.1189648177386107,0.35787099947858736,-0.8309990375162623,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,1.613876060463074,1.054962117468988,1.9939937262327256,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0.6757366545132419,0.8303623539159949,0.8775853103443064,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1,-0.3439800910844016,1.3095085161623805,0.0630989437080794,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-1.2413308272103278,-1.349087203524161,-0.988156715554958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.4915100509913568,-1.500484081178401,-0.3750396108799456,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.2270612864502788,0.10831570664192824,0.16083906562028844,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,-0.7926554591473648,-1.4838470616559571,-0.8855164031781755,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,-0.9558101384429878,-0.49228069811829817,-0.7938191170406648,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,-1.1189648177386107,0.13826234178232705,-0.8665748597680307,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.7573139941610534,0.9617948081433021,0.9883999314781353,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1.2059893622240165,-0.7052345480055805,0.14413886493384984,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0.2270612864502788,0.18484599644517027,0.13504165034939503,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,-0.7518667893234591,-0.48063478445258734,-0.6701497361679327,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.6295007798517418,-1.492165571417179,-0.8580489678386384,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,-0.7926554591473648,-0.3575208399865023,-0.6984521815417918,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1.2059893622240165,1.2928714966399366,1.7987991437358393,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
1,1.4099327113435454,1.2645885634517822,2.0652772144258926,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.0428346829283937,1.3411188532550242,1.7293834411457607,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
0,1.3691440415196396,1.2496152458815823,1.900670367923114,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1
0,-0.30319142126049586,-1.4688737440857575,-0.7870731149212744,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,-0.2216140816126844,1.3111722181146248,0.2537668928610104,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2821194970342338,-1.4954929753216677,-0.9977813048979318,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
